UniqueCount	AmbigCount
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	2
0	2
0	0
0	0
0	0
7	90
0	67
4	79
0	44
11	12
0	2
0	18
1	31
2	0
0	0
6	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	223
0	262
34	516
0	66
0	354
20	32
0	220
0	75
6	0
2	0
0	311
361	484
0	313
0	139
0	78
1	301
0	238
17	61
0	253
15	426
0	410
0	124
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	177
1	284
3	32
10	207
0	33
0	8
11	233
1	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	3
0	2
0	1
1	16
0	46
6	871
0	19
0	5
0	401
0	775
0	120
0	284
3	6
2	81
3	11
0	14
1	102
18	13
0	148
0	0
0	11
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
0	0
0	0
0	0
0	0
2	1
274	1195
0	165
0	2
0	882
0	278
3	87
6	1145
3	1091
0	0
11	0
0	125
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	3
0	2
0	0
0	0
0	1
0	2
0	2
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
230	2
38	1333
13	1263
0	88
0	219
1	1136
3	4
0	3
10	3
0	3
0	3
1	687
0	0
0	0
4	6
0	6
0	2
0	1
0	1
323	1
0	4
0	0
0	1
0	1
0	4
0	0
0	4
0	4
0	157
0	147
0	161
0	1
0	122
0	140
0	157
0	7
1	13
0	138
5	7
7	24
0	1
0	0
0	8
0	56
0	21
0	27
0	27
0	58
1	23
0	42
0	10
0	17
0	24
0	11
0	23
0	46
0	0
0	38
0	8
0	39
0	26
0	8
0	33
0	42
0	31
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	7
0	0
1	0
0	2
0	2
0	1
0	1
0	1
0	0
0	0
0	0
44	800
0	444
1	421
0	206
22	350
3	125
7	97
0	0
0	0
10	52
0	3
0	2
0	4
0	1
2	7
2	9
0	1
0	4
0	1
0	1
0	42
0	0
14	2
0	4
0	2
1	5
0	4
0	0
0	2
0	14
1	0
2	4
0	2
1	10
0	0
826	1395
0	155
1	184
10	55
0	6
0	992
0	31
0	151
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
