UniqueCount	AmbigCount
0	0
0	0
0	5
0	4
6	2
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
34	3
1	3
11	1
0	0
0	0
23	179
0	133
3	139
3	132
6	47
0	1
1	53
0	41
8	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
32	391
159	789
18	10
0	495
30	34
1	348
0	59
6	0
8	0
28	4158
6603	5728
6	4163
0	518
4	345
82	2647
119	2305
44	232
22	2031
453	3781
13	3660
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2808
99	4688
138	635
34	2788
27	192
0	15
43	3592
10	1293
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	6
264	57
3	26
0	31
0	90
0	189
106	3703
4	323
0	2
0	1193
0	2934
66	422
1	1127
16	0
3	322
2	2
6	27
12	269
32	2
0	549
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	0
0	0
0	0
0	0
11	0
1250	2784
2	183
2	1
0	1867
0	563
5	31
29	2647
0	2374
0	0
98	0
2	1517
0	0
0	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
0	4
0	7
0	7
0	10
0	3
0	0
0	0
0	4
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
144	0
667	9681
507	8413
8	137
14	439
9	7867
14	6
0	6
8	4
0	5
0	5
0	190
0	0
0	0
47	27
1	27
0	2
0	3
0	7
1491	8
1	10
3	1
22	8
2	7
0	10
0	5
0	6
0	6
40	692
0	672
0	724
25	6
1	489
3	546
12	726
0	28
0	62
0	559
28	2
18	29
0	0
0	0
0	14
332	68
0	41
0	15
0	118
1	120
56	41
0	60
0	9
0	35
0	93
0	28
0	93
0	70
0	1
0	35
0	10
0	35
0	95
2	1
0	94
0	68
0	17
2	1
0	2
0	1
0	1
0	1
0	1
0	0
412	657
0	657
22	0
1	3
3	4
0	4
0	0
0	3
0	0
0	0
0	0
0	0
449	1099
0	286
12	475
0	294
32	753
6	102
4	92
18	0
0	11
125	523
87	68
0	63
0	125
1	7
7	155
29	196
0	70
1	149
0	65
0	38
12	435
0	15
104	1
3	8
8	6
5	3
1	6
3	1
0	1
0	112
6	0
1	14
0	0
0	41
0	0
3012	2840
0	220
1	376
39	70
7	1
0	2170
7	18
0	186
0	0
15	0
0	1
0	0
